customerID,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,PaperlessBilling,Churn
7083-YNSKY,Month-to-month,15,25.4,399.6,Credit card (automatic),No internet service,Yes,Yes
6893-ODYYE,One year,50,90.1,4549.45,Credit card (automatic),Yes,Yes,No
8242-JSVBO,Month-to-month,7,44.65,322.5,Bank transfer (automatic),No,Yes,No
2479-BRAMR,Month-to-month,41,83.75,3273.55,Bank transfer (automatic),No,Yes,Yes
9541-ZPSEA,Two year,68,80.35,5375.15,Credit card (automatic),No,No,No
2665-NPTGL,Month-to-month,26,98.1,2510.7,Bank transfer (automatic),No,Yes,No
1139-WUOAH,Two year,57,53.35,3090.05,Credit card (automatic),Yes,No,No
4693-VWVBO,Month-to-month,3,19.55,61.05,Electronic check,No internet service,No,No
7434-SHXLS,Month-to-month,1,20.9,20.9,Mailed check,No internet service,No,Yes
6937-GCDGQ,One year,19,48.95,955.6,Bank transfer (automatic),No,Yes,No
0988-JRWWP,Month-to-month,3,54.2,140.4,Electronic check,No,Yes,No
5075-JSDKI,Two year,59,24.45,1493.1,Electronic check,No internet service,No,No
7908-QCBCA,Month-to-month,1,69.4,69.4,Mailed check,No,Yes,Yes
8644-XYTSV,Month-to-month,42,40.15,1626.05,Bank transfer (automatic),No,Yes,No
6711-FLDFB,Month-to-month,7,74.9,541.15,Electronic check,No,Yes,Yes
3873-WOSBC,Two year,67,25.6,1784.9,Credit card (automatic),No internet service,No,No
7465-ZZRVX,Month-to-month,1,70.35,70.35,Electronic check,No,Yes,No
7975-JMZNT,Two year,66,91.7,6075.9,Bank transfer (automatic),Yes,No,No
7251-XFOIL,Month-to-month,61,89.2,5500.6,Mailed check,No,No,No
4116-IQRFR,One year,4,24.1,73.1,Credit card (automatic),No internet service,No,No
3714-JTVOV,Month-to-month,42,74.15,3229.4,Credit card (automatic),No,Yes,Yes
8259-DZLIZ,One year,64,53.85,3399.85,Bank transfer (automatic),No,Yes,No
0442-ZXKVS,One year,54,115.6,6431.05,Bank transfer (automatic),Yes,Yes,No
7853-WNZSY,Month-to-month,1,19.75,19.75,Credit card (automatic),No internet service,Yes,No
3120-FAZKD,Two year,54,24.05,1230.9,Bank transfer (automatic),No internet service,Yes,No
8606-OEGQZ,Two year,18,25.3,454.65,Credit card (automatic),No internet service,No,No
0225-ZORZP,Month-to-month,3,84.3,235.05,Electronic check,No,No,No
4702-IOQDC,Month-to-month,1,70.1,70.1,Electronic check,No,Yes,Yes
9489-JMTTN,Two year,72,89.75,6595.9,Credit card (automatic),Yes,No,No
0575-CUQOV,One year,60,97.95,5867.0,Electronic check,No,Yes,No
0967-BMLBD,One year,11,20.0,196.35,Mailed check,No internet service,Yes,No
6178-KFNHS,Month-to-month,12,78.3,909.25,Electronic check,No,Yes,Yes
2830-LEWOA,One year,61,103.9,6449.15,Credit card (automatic),Yes,No,No
5006-MXVRN,Two year,39,20.7,762.45,Credit card (automatic),No internet service,No,No
1264-BYWMS,Month-to-month,55,96.8,5283.95,Electronic check,No,Yes,Yes
9658-WYUFB,Month-to-month,17,94.4,1617.5,Electronic check,No,Yes,Yes
8327-WKMIE,One year,37,20.15,785.75,Credit card (automatic),No internet service,No,No
6917-FIJHC,Two year,72,26.0,1776.0,Mailed check,No internet service,Yes,No
5329-KRDTM,Two year,72,77.35,5396.25,Credit card (automatic),Yes,No,No
7797-EJMDP,Month-to-month,8,66.05,574.5,Bank transfer (automatic),Yes,No,No
3530-VWVGU,Month-to-month,22,19.9,400.3,Mailed check,No internet service,No,No
2013-SGDXK,Month-to-month,1,84.3,84.3,Electronic check,No,No,Yes
6368-NWMCE,Month-to-month,38,68.15,2656.3,Credit card (automatic),Yes,No,No
3633-CDBUW,One year,17,80.85,1445.95,Electronic check,Yes,No,No
0707-HOVVN,Two year,70,75.5,5212.65,Bank transfer (automatic),Yes,Yes,No
8580-QVLOC,Two year,72,92.45,6440.25,Credit card (automatic),Yes,No,Yes
3956-MGXOG,Month-to-month,28,80.6,2244.95,Electronic check,No,Yes,No
9274-UARKJ,Month-to-month,15,83.2,1130.0,Bank transfer (automatic),No,Yes,No
4077-HWUYD,Two year,72,87.55,6463.15,Bank transfer (automatic),Yes,Yes,No
2012-NWRPA,Month-to-month,11,99.55,1131.2,Electronic check,No,Yes,Yes
8808-ELEHO,Month-to-month,8,81.25,585.95,Electronic check,No,Yes,Yes
0103-CSITQ,One year,57,109.4,6252.7,Bank transfer (automatic),Yes,Yes,No
3506-LCJDC,Month-to-month,1,19.95,19.95,Bank transfer (automatic),No internet service,No,Yes
8671-KKKOS,Month-to-month,46,45.55,2062.15,Electronic check,No,No,No
7305-ZWMAJ,One year,30,20.7,587.1,Credit card (automatic),No internet service,No,No
9518-XXBXE,Month-to-month,10,75.3,720.45,Electronic check,No,No,No
3934-HXCFZ,Month-to-month,23,99.25,2186.4,Electronic check,No,Yes,Yes
6578-KRMAW,Month-to-month,32,93.4,2979.3,Credit card (automatic),No,Yes,No
4860-IJUDE,Month-to-month,13,73.75,956.65,Credit card (automatic),No,Yes,No
7666-WKRON,Two year,39,80.45,3201.55,Electronic check,Yes,Yes,Yes
9688-YGXVR,Month-to-month,44,88.15,3973.2,Credit card (automatic),No,Yes,No
0423-UDIJQ,Month-to-month,9,49.2,447.9,Mailed check,Yes,No,No
1945-XISKS,Two year,67,19.65,1335.2,Mailed check,No internet service,No,No
4910-AQFFX,Month-to-month,9,79.35,661.25,Bank transfer (automatic),No,Yes,Yes
2154-KVJFF,Month-to-month,15,79.75,1111.85,Electronic check,No,Yes,Yes
5360-LJCNJ,Two year,71,105.15,7555.0,Bank transfer (automatic),No,Yes,No
2607-FBDFF,Month-to-month,1,49.0,49.0,Credit card (automatic),Yes,No,No
9647-ERGBE,Month-to-month,30,100.05,3046.15,Electronic check,No,Yes,Yes
3428-XZMAZ,Month-to-month,1,69.35,69.35,Electronic check,No,Yes,Yes
1100-DDVRV,Month-to-month,17,49.8,836.35,Mailed check,No,Yes,No
0378-TOVMS,Month-to-month,3,85.8,272.2,Electronic check,Yes,No,Yes
4355-HBJHH,Two year,67,79.7,5293.4,Electronic check,No,Yes,Yes
6728-WYQBC,Month-to-month,1,20.95,20.95,Bank transfer (automatic),No internet service,No,No
9058-CBREO,Month-to-month,1,50.55,50.55,Mailed check,No,No,Yes
9029-FEGVJ,Month-to-month,32,79.3,2570.0,Mailed check,No,No,No
7216-KAOID,One year,41,19.5,798.2,Bank transfer (automatic),No internet service,No,No
0318-QUUOB,Month-to-month,1,80.55,80.55,Electronic check,No,Yes,Yes
6145-NNPNO,Month-to-month,1,44.15,44.15,Bank transfer (automatic),No,No,No
5520-FVEWJ,Month-to-month,12,84.5,916.9,Electronic check,No,Yes,Yes
5339-TJFEK,Month-to-month,62,105.5,6487.2,Electronic check,No,Yes,No
5572-ZDXHY,Month-to-month,22,84.3,1855.65,Mailed check,No,Yes,Yes
2074-GUHPQ,Month-to-month,17,92.7,1556.85,Credit card (automatic),Yes,Yes,No
4625-XMOYM,Two year,72,26.25,1988.05,Bank transfer (automatic),No internet service,Yes,No
5827-MWCZK,Month-to-month,56,96.95,5432.2,Credit card (automatic),Yes,Yes,No
1385-TQOZW,Month-to-month,9,20.45,147.55,Credit card (automatic),No internet service,Yes,No
5914-XRFQB,Two year,72,115.8,8424.9,Bank transfer (automatic),Yes,Yes,No
4329-YPDDQ,Month-to-month,20,108.2,2203.7,Bank transfer (automatic),Yes,Yes,No
4804-NCPET,Two year,19,20.2,387.4,Mailed check,No internet service,No,No
3750-CKVKH,Month-to-month,2,67.75,116.65,Electronic check,No,Yes,Yes
5944-UGLLK,One year,53,54.9,3045.75,Credit card (automatic),Yes,No,No
8063-GBATB,Month-to-month,27,85.25,2287.25,Electronic check,No,Yes,Yes
7787-BNTZM,Month-to-month,6,20.15,130.5,Bank transfer (automatic),No internet service,No,No
2252-ISRNH,One year,9,90.35,767.9,Electronic check,No,Yes,No
9415-TPKRV,Month-to-month,8,55.75,446.8,Electronic check,No,No,No
5322-TEUJK,Two year,71,114.6,8100.25,Bank transfer (automatic),Yes,No,No
4547-KQRTM,Month-to-month,10,80.05,830.7,Bank transfer (automatic),No,Yes,Yes
4877-EVATK,Month-to-month,1,20.0,20.0,Mailed check,No internet service,No,Yes
1866-DIOQZ,One year,71,66.8,4689.15,Bank transfer (automatic),Yes,No,No
8375-KVTHK,One year,68,100.3,6754.35,Electronic check,Yes,Yes,No
2697-NQBPF,Month-to-month,34,105.35,3540.65,Electronic check,Yes,Yes,No
3709-OIJEA,One year,26,85.2,2184.6,Electronic check,Yes,Yes,No
7639-SUPCW,Month-to-month,22,48.8,1054.6,Credit card (automatic),No,Yes,Yes
1386-ZIKUV,Month-to-month,7,18.95,130.55,Mailed check,No internet service,Yes,No
0599-XNYDO,Month-to-month,20,69.8,1540.35,Bank transfer (automatic),No,Yes,No
6377-WHAOX,Month-to-month,60,106.15,6411.25,Electronic check,No,Yes,No
6855-VLGOS,Two year,72,20.55,1432.55,Electronic check,No internet service,No,No
8999-XXGNS,One year,72,105.75,7629.85,Credit card (automatic),No,Yes,No
8746-OQQRW,Month-to-month,4,25.25,101.9,Mailed check,No internet service,No,No
3181-MIZBN,Month-to-month,16,19.75,313.4,Electronic check,No internet service,No,No
0471-ARVMX,One year,62,104.85,6312.9,Electronic check,No,Yes,No
7766-CLTIC,Month-to-month,10,60.95,629.55,Mailed check,Yes,Yes,No
5650-YLIBA,Month-to-month,31,81.15,2640.55,Electronic check,No,Yes,No
0825-CPPQH,Two year,71,19.1,1372.45,Credit card (automatic),No internet service,No,No
9084-OAYKL,Two year,58,20.8,1212.25,Mailed check,No internet service,No,No
6122-LJADA,Two year,70,90.15,6237.05,Credit card (automatic),Yes,Yes,No
2400-XIWIO,Two year,71,90.1,6310.9,Electronic check,Yes,No,No
7524-VRLPL,Two year,69,74.1,5031.0,Credit card (automatic),Yes,No,No
1069-XAIEM,Month-to-month,1,85.05,85.05,Electronic check,No,Yes,Yes
7569-NMZYQ,Two year,72,118.75,8672.45,Bank transfer (automatic),Yes,Yes,No
5201-USSQZ,Month-to-month,26,85.9,2196.45,Credit card (automatic),Yes,No,No
2105-PHWON,Month-to-month,33,95.0,3008.15,Credit card (automatic),Yes,Yes,No
1494-EJZDW,Two year,10,20.15,220.8,Mailed check,No internet service,No,No
4884-TVUQF,Two year,57,101.3,5779.6,Credit card (automatic),Yes,No,No
8003-EWNDZ,Month-to-month,10,21.2,222.65,Electronic check,No internet service,Yes,No
1897-RCFUM,One year,39,24.2,914.6,Mailed check,No internet service,Yes,No
9256-JTBNZ,Month-to-month,11,20.3,246.3,Bank transfer (automatic),No internet service,No,No
4658-HCOHW,Month-to-month,21,102.8,2110.15,Electronic check,Yes,Yes,Yes
2211-RMNHO,Two year,68,85.3,5560.0,Bank transfer (automatic),Yes,No,No
2432-TFSMK,One year,18,89.6,1633.0,Credit card (automatic),No,Yes,No
3440-JPSCL,Month-to-month,6,99.95,547.65,Mailed check,Yes,Yes,Yes
4929-ROART,Month-to-month,18,56.25,969.85,Mailed check,No,No,No
1834-ABKHQ,One year,52,50.95,2610.65,Bank transfer (automatic),No,Yes,No
1741-WTPON,Two year,56,115.85,6567.9,Mailed check,Yes,No,No
3932-IJWDZ,Month-to-month,45,103.65,4747.85,Bank transfer (automatic),Yes,Yes,No
1240-HCBOH,Two year,67,26.1,1759.55,Mailed check,No internet service,Yes,No
3594-KADLU,Month-to-month,3,35.1,101.1,Mailed check,Yes,No,No
8065-BVEPF,Month-to-month,65,99.1,6496.15,Bank transfer (automatic),No,Yes,No
3796-ENZGF,Two year,63,67.25,4234.15,Mailed check,Yes,No,No
1734-ZMNTZ,Two year,11,25.0,300.7,Mailed check,No internet service,No,No
2853-CWQFQ,Month-to-month,1,59.55,59.55,Mailed check,Yes,Yes,No
0813-TAXXS,Two year,55,77.8,4323.35,Bank transfer (automatic),No,Yes,No
2519-TWKFS,One year,25,55.1,1466.1,Mailed check,Yes,Yes,No
2889-FPWRM,One year,72,117.8,8684.8,Bank transfer (automatic),Yes,Yes,Yes
0626-QXNGV,Two year,72,24.15,1776.45,Credit card (automatic),No internet service,Yes,No
6723-CEGQI,Two year,65,45.25,2933.95,Mailed check,Yes,No,No
6987-XQSJT,Month-to-month,54,79.5,4370.25,Electronic check,No,Yes,Yes
4732-RRJZC,Month-to-month,7,20.25,144.35,Mailed check,No internet service,No,No
9499-XPZXM,Two year,72,64.75,4804.75,Bank transfer (automatic),Yes,No,No
4338-EYCER,Month-to-month,21,54.6,1125.2,Bank transfer (automatic),No,No,No
3007-FDPEA,Month-to-month,2,20.7,39.85,Bank transfer (automatic),No internet service,Yes,No
6350-XFYGW,Month-to-month,4,94.75,422.4,Electronic check,No,Yes,No
4290-BSXUX,Month-to-month,3,79.65,251.75,Bank transfer (automatic),Yes,Yes,Yes
8513-OLYGY,Two year,72,115.8,8332.15,Credit card (automatic),Yes,No,No
0311-QYWSS,Month-to-month,6,49.45,314.6,Electronic check,No,Yes,No
8705-DWKTI,Month-to-month,52,83.8,4331.4,Credit card (automatic),No,Yes,No
8755-IWJHN,Month-to-month,69,95.35,6382.0,Bank transfer (automatic),No,Yes,No
0325-XBFAC,Month-to-month,8,94.7,740.3,Electronic check,No,Yes,Yes
4480-QQRHC,Month-to-month,8,74.05,600.15,Bank transfer (automatic),No,Yes,No
0929-PECLO,Month-to-month,63,89.6,5538.8,Bank transfer (automatic),No,Yes,No
3680-CTHUH,One year,60,116.6,7049.5,Credit card (automatic),Yes,Yes,No
1202-KKGFU,Month-to-month,12,54.2,690.5,Bank transfer (automatic),Yes,No,No
6112-KTHFQ,Month-to-month,13,19.3,279.3,Mailed check,No internet service,Yes,No
1852-XEMDW,Month-to-month,22,65.05,1427.55,Mailed check,No,No,No
2462-XIIJB,Month-to-month,5,92.5,452.7,Electronic check,No,Yes,Yes
4760-XOHVN,Month-to-month,1,19.45,19.45,Mailed check,No internet service,No,Yes
1820-DJFPH,Two year,72,24.05,1709.15,Bank transfer (automatic),No internet service,Yes,No
9426-SXNHE,Month-to-month,2,18.75,53.15,Bank transfer (automatic),No internet service,No,No
9068-FHQHD,Two year,40,20.15,777.35,Bank transfer (automatic),No internet service,No,No
1269-FOYWN,One year,44,20.0,860.85,Bank transfer (automatic),No internet service,No,No
9470-YFUYI,One year,71,71.0,5012.1,Bank transfer (automatic),Yes,Yes,No
7817-BOQPW,Month-to-month,2,75.55,166.3,Electronic check,No,Yes,Yes
7402-EYFXX,Month-to-month,26,93.6,2404.1,Electronic check,No,Yes,No
1853-UDXBW,Month-to-month,1,70.0,70.0,Electronic check,No,Yes,Yes
9895-VFOXH,Month-to-month,1,24.4,24.4,Mailed check,No,No,No
5458-CQJTA,Two year,65,74.8,4820.15,Bank transfer (automatic),Yes,Yes,Yes
1230-QAJDW,Month-to-month,3,65.25,209.9,Mailed check,Yes,Yes,No
5701-ZIKJE,Month-to-month,13,50.55,610.75,Mailed check,Yes,Yes,No
5219-YIPTK,Month-to-month,33,104.4,3409.6,Electronic check,No,Yes,Yes
5032-MIYKT,Month-to-month,1,70.7,70.7,Mailed check,No,Yes,No
7396-VJUZB,Month-to-month,4,45.25,155.35,Mailed check,No,No,No
9717-QEBGU,Month-to-month,2,70.3,144.0,Electronic check,No,Yes,No
5172-RKOCB,Two year,72,108.95,7875.0,Credit card (automatic),Yes,Yes,No
6509-TSGWN,Month-to-month,37,26.45,911.6,Mailed check,No internet service,No,No
3540-RZJYU,Month-to-month,15,86.2,1270.2,Electronic check,No,No,Yes
3178-CIFOT,One year,23,19.65,478.1,Credit card (automatic),No internet service,Yes,No
2091-MJTFX,Month-to-month,30,51.2,1561.5,Credit card (automatic),Yes,No,Yes
4530-NDRKU,One year,42,19.05,761.85,Electronic check,No internet service,Yes,No
5985-TBABQ,One year,32,74.75,2282.95,Mailed check,No,No,No
9800-ONTFE,Month-to-month,22,75.8,1615.1,Bank transfer (automatic),No,Yes,No
6743-HHQPF,Month-to-month,42,25.1,1097.15,Credit card (automatic),No,Yes,No
8455-HIRAQ,Month-to-month,8,44.45,369.3,Mailed check,No,No,No
6616-AALSR,Two year,65,104.3,6725.3,Credit card (automatic),No,Yes,No
0883-EIBTI,Month-to-month,2,19.5,31.55,Mailed check,No internet service,No,Yes
9415-ZNBSX,Two year,70,89.0,6293.2,Bank transfer (automatic),Yes,Yes,No
4018-KJYUY,Month-to-month,22,20.15,432.5,Credit card (automatic),No internet service,No,No
0722-TROQR,Month-to-month,4,74.9,321.75,Electronic check,No,Yes,Yes
7571-YXDAD,Month-to-month,2,74.9,147.15,Credit card (automatic),No,No,Yes
3884-UEBXB,Two year,67,36.15,2434.45,Bank transfer (automatic),No,No,No
8780-RSYYU,Month-to-month,25,19.2,532.1,Credit card (automatic),No internet service,Yes,No
5537-UXXVS,Month-to-month,20,19.25,375.25,Bank transfer (automatic),No internet service,No,No
1791-PQHBB,Month-to-month,2,61.2,125.95,Credit card (automatic),No,Yes,No
8701-DGLVH,Two year,51,20.45,1042.65,Mailed check,No internet service,No,No
8741-LQOBK,Month-to-month,46,35.05,1620.25,Bank transfer (automatic),No,No,No
3393-FMZPV,Month-to-month,25,100.25,2387.75,Electronic check,No,Yes,Yes
8082-GHXOP,Month-to-month,13,44.0,659.35,Mailed check,No,No,No
6402-ZFPPI,Month-to-month,25,102.8,2660.2,Mailed check,No,Yes,Yes
0980-FEXWF,One year,26,50.35,1285.8,Mailed check,No,No,No
7486-KSRVI,One year,43,100.0,4211.55,Electronic check,Yes,Yes,Yes
3011-WQKSZ,Month-to-month,19,20.0,377.55,Electronic check,No internet service,Yes,No
8443-WVPSS,Month-to-month,10,99.85,990.9,Electronic check,Yes,Yes,Yes
3006-XIMLN,Month-to-month,2,94.2,193.8,Bank transfer (automatic),No,Yes,Yes
8218-FFJDS,Two year,72,86.4,6058.95,Bank transfer (automatic),Yes,Yes,No
1986-PHGZF,Month-to-month,18,58.4,964.9,Credit card (automatic),No,Yes,No
9965-YOKZB,Month-to-month,9,83.85,790.15,Electronic check,No,Yes,Yes
0504-HHAPI,Month-to-month,27,88.3,2467.75,Credit card (automatic),No,No,Yes
9360-OMDZZ,Month-to-month,24,94.1,2322.85,Electronic check,No,Yes,No
6305-YLBMM,One year,69,104.05,7262.0,Bank transfer (automatic),Yes,Yes,Yes
0345-XMMUG,Two year,46,108.9,4854.3,Credit card (automatic),Yes,Yes,No
8024-XNAFQ,Two year,72,107.4,7748.75,Bank transfer (automatic),Yes,Yes,No
3647-GMGDH,Month-to-month,22,94.7,1914.9,Credit card (automatic),No,Yes,Yes
2988-GBIVW,Month-to-month,70,90.85,6470.1,Electronic check,No,Yes,No
2832-SCUCO,Month-to-month,2,19.9,57.4,Electronic check,No internet service,No,No
7036-ZZKBD,Month-to-month,31,66.4,2019.8,Credit card (automatic),Yes,Yes,No
3791-LGQCY,Month-to-month,56,100.65,5688.05,Bank transfer (automatic),No,Yes,Yes
0265-PSUAE,Month-to-month,16,100.7,1522.7,Bank transfer (automatic),No,No,No
0463-TXOAK,Two year,52,25.6,1334.5,Credit card (automatic),No internet service,No,No
0594-UFTUL,Month-to-month,13,19.85,252.0,Mailed check,No internet service,Yes,No
9509-MPYOD,One year,35,20.75,700.45,Mailed check,No internet service,No,No
9128-CPXKI,Two year,59,95.8,5655.45,Electronic check,No,No,No
0129-KPTWJ,Month-to-month,72,94.65,6747.35,Electronic check,No,Yes,No
8166-ZZTFS,Two year,66,80.55,5265.1,Bank transfer (automatic),No,Yes,Yes
5855-EIBDE,Two year,49,106.65,5174.35,Credit card (automatic),Yes,No,No
5365-LLFYV,Month-to-month,2,45.85,105.6,Mailed check,No,Yes,No
5956-YHHRX,Month-to-month,21,104.35,2271.85,Electronic check,No,Yes,No
6008-NAIXK,One year,54,55.45,2966.95,Electronic check,No,Yes,No
2956-GGUCQ,Month-to-month,24,78.85,1772.25,Electronic check,No,Yes,Yes
1928-BXYIV,Month-to-month,1,61.15,61.15,Electronic check,No,No,No
5760-FXFVO,Month-to-month,6,78.95,494.95,Electronic check,No,Yes,No
6595-COKXZ,Month-to-month,1,44.45,44.45,Mailed check,No,Yes,Yes
0961-ZWLVI,One year,49,109.2,5290.45,Credit card (automatic),No,Yes,No
5181-OABFK,Two year,56,61.3,3346.8,Credit card (automatic),No,Yes,No
4007-NHVHI,Month-to-month,56,96.85,5219.65,Electronic check,No,Yes,No
7816-VGHTO,Two year,6,40.55,217.5,Mailed check,Yes,No,No
5871-DGTXZ,One year,32,19.8,607.7,Mailed check,No internet service,No,No
7550-WIQVA,One year,50,108.25,5431.4,Electronic check,No,Yes,No
7544-ZVIKX,One year,58,105.05,6004.85,Bank transfer (automatic),Yes,Yes,No
0016-QLJIS,Two year,65,90.45,5957.9,Mailed check,Yes,Yes,No
7508-DQAKK,Two year,64,86.4,5442.05,Credit card (automatic),Yes,Yes,No
5176-OLSKT,Two year,66,66.9,4370.25,Bank transfer (automatic),No,No,No
9356-AXGMP,One year,38,110.7,4428.6,Electronic check,Yes,Yes,No
3556-BVQGL,One year,20,20.0,416.45,Mailed check,No internet service,Yes,No
0362-ZBZWJ,Month-to-month,36,84.9,3067.2,Electronic check,No,Yes,Yes
8979-CAMGB,One year,64,102.1,6688.1,Electronic check,Yes,No,No
4211-MMAZN,Month-to-month,1,20.25,20.25,Mailed check,No internet service,No,Yes
7581-EBBOU,One year,60,70.15,4224.7,Credit card (automatic),Yes,Yes,No
4274-OWWYO,Month-to-month,1,74.35,74.35,Electronic check,No,Yes,Yes
5073-RZGBK,One year,50,80.05,4042.2,Bank transfer (automatic),Yes,Yes,No
1541-ETJZO,Month-to-month,1,62.05,62.05,Mailed check,Yes,No,Yes
2192-CKRLV,Two year,72,49.2,3580.95,Electronic check,No,Yes,No
3154-HMWUU,Two year,60,20.5,1198.8,Bank transfer (automatic),No internet service,Yes,No
6119-SPUDB,Two year,46,38.25,1755.35,Mailed check,Yes,No,No
6522-OIQSX,Two year,69,54.95,3772.5,Credit card (automatic),No,Yes,No
7813-ZGGAW,Month-to-month,31,96.6,2877.95,Bank transfer (automatic),Yes,Yes,No
8748-HFWBO,One year,19,19.9,357.7,Mailed check,No internet service,No,No
1052-QJIBV,Two year,71,19.9,1397.3,Credit card (automatic),No internet service,No,No
1319-YLZJG,Month-to-month,12,84.6,959.9,Electronic check,No,Yes,No
4106-HADHQ,One year,39,80.0,3182.95,Credit card (automatic),Yes,No,Yes
0723-FDLAY,One year,44,85.25,3704.15,Bank transfer (automatic),Yes,Yes,No
3050-RLLXC,Two year,56,81.25,4620.4,Credit card (automatic),Yes,No,No
9298-WGMRW,Two year,72,115.5,8312.75,Bank transfer (automatic),Yes,Yes,No
2369-UAPKZ,Month-to-month,5,104.1,541.9,Mailed check,No,No,Yes
3088-LHEFH,Month-to-month,11,79.0,929.3,Bank transfer (automatic),No,Yes,No
2778-OCLGR,Month-to-month,24,39.1,971.3,Bank transfer (automatic),No,No,Yes
6583-KQJLK,Month-to-month,15,94.65,1285.05,Electronic check,No,Yes,No
8544-JNBOX,Two year,72,20.8,1521.2,Mailed check,No internet service,Yes,No
6681-ZSEXG,Two year,56,59.5,3389.25,Credit card (automatic),No,No,No
6139-ZZRBQ,Two year,64,20.05,1198.05,Bank transfer (automatic),No internet service,Yes,No
6116-RFVHN,Month-to-month,34,100.45,3414.65,Electronic check,No,Yes,No
0637-KVDLV,Month-to-month,2,76.5,162.45,Electronic check,No,Yes,Yes
8884-FEEWR,One year,35,20.6,754.0,Bank transfer (automatic),No internet service,No,No
3125-RAHBV,One year,22,20.3,467.15,Credit card (automatic),No internet service,No,No
6633-MPWBS,Month-to-month,5,49.2,216.9,Electronic check,Yes,Yes,Yes
0373-AIVNJ,One year,9,39.55,373.0,Mailed check,No,No,No
8785-EPNCG,Month-to-month,11,23.15,245.2,Credit card (automatic),No internet service,No,Yes
1682-VCOIO,One year,23,20.45,481.1,Mailed check,No internet service,No,No
